,Proposed,GDT_TS,target,ProQ3D,ProQ3,ProQ2,ProQ2D,VoroMQA,SBROD,Sato-3DCNN
T0872TS220_5,0.1138508841395378,33.81,T0872,0.392992,0.457916,0.459388,0.33709,0.323385,1.344332645,0.15674887597560885
T0872TS250_5,0.3918248414993286,57.38999999999999,T0872,0.48087799999999997,0.487649,0.49583699999999997,0.449805,0.322707,1.3146154667799999,0.3183648288249969
T0872TS077_2,0.26079753041267395,58.52,T0872,0.489175,0.486472,0.45753699999999997,0.41808199999999995,0.312247,1.32629815085,0.2187720537185669
T0872TS467_4,0.03997112810611725,36.65,T0872,0.331384,0.378349,0.39400999999999997,0.295272,0.343453,1.3822948661599999,0.2967256009578705
T0872TS464_4,0.30677756667137146,56.82000000000001,T0872,0.377432,0.350071,0.362603,0.346367,0.271869,1.28893906205,0.22276893258094788
T0872TS380_3,0.12843550741672516,34.38,T0872,0.384108,0.45686099999999996,0.392447,0.402751,0.27282399999999996,1.332689052,0.2495705038309097
T0872TS451_1,0.008296116255223751,32.95,T0872,0.21537800000000001,0.29439,0.06953039999999999,0.15440399999999999,0.09412360000000004,1.10790498449,0.007739563472568989
T0872TS382_4,0.013811949640512466,35.23,T0872,0.149482,-0.010134200000000001,0.0221121,0.150845,0.138277,1.14801640134,0.01229404378682375
T0872TS026_5,0.1430513858795166,34.94,T0872,0.41255200000000003,0.478624,0.40068200000000004,0.34317,0.333204,1.3470740587399999,0.26432695984840393
T0872TS005_2,0.4514220952987671,69.03,T0872,0.616344,0.6829529999999999,0.596803,0.567437,0.419709,1.35085284104,0.4255775511264801
T0872TS359_1,0.12305203080177307,53.98,T0872,0.355155,0.293258,0.30411900000000003,0.292385,0.28729299999999997,1.40124470425,0.2187791615724564
T0872TS380_5,0.1430513858795166,34.94,T0872,0.41255200000000003,0.478624,0.40068200000000004,0.34317,0.333204,1.3470740587399999,0.26432695984840393
T0872TS026_1,0.3799716532230377,53.98,T0872,0.487571,0.48518999999999995,0.49635799999999997,0.46879799999999994,0.30595,1.24151120515,0.23796775937080386
T0872TS258_3,0.2004394084215164,59.66,T0872,0.42213900000000004,0.387614,0.383497,0.354871,0.273461,1.25223315782,0.21060411632061005
T0872TS407_1,0.07311730086803436,28.12,T0872,0.42073999999999995,0.336394,0.333534,0.251987,0.205898,1.24117836559,0.09785471111536026
T0872TS005_5,0.4996538162231445,69.03,T0872,0.600345,0.709878,0.641655,0.536974,0.444999,1.3445838439500002,0.4661002159118652
T0872TS357_3,0.179290771484375,54.83,T0872,0.4184600000000001,0.351503,0.35489699999999996,0.358771,0.297881,1.2418548708200001,0.1127389669418335
T0872TS446_2,0.02877545915544033,30.680000000000003,T0872,0.489903,0.5261560000000001,0.4800390000000001,0.41064399999999995,0.390049,1.4006963397499999,0.1977282166481018
T0872TS382_1,0.014404973015189169,36.65,T0872,0.042797800000000004,-0.148072,-0.0464253,0.126539,0.126194,1.17265175501,0.012574950233101843
T0872TS357_2,0.16715291142463684,53.98,T0872,0.394835,0.342466,0.358815,0.364098,0.310292,1.2742029133700001,0.16083937883377075
T0872TS321_4,0.015354304574429987,25.0,T0872,0.2396,0.27922199999999997,0.197236,0.215942,0.16764400000000002,1.2612497617,0.05702981352806091
T0872TS220_1,0.35562971234321594,59.66,T0872,0.509479,0.5927720000000001,0.581811,0.4653850000000001,0.396056,1.3874053563799995,0.3927765190601349
T0872TS026_4,0.12291201204061508,34.94,T0872,0.376578,0.411321,0.319189,0.333883,0.27315700000000004,1.30018321788,0.22635847330093384
T0872TS432_4,0.5578147768974304,66.76,T0872,0.563964,0.6836479999999999,0.666795,0.6185229999999999,0.390594,1.35495466503,0.25138819217681885
T0872TS287_2,0.3922816812992096,62.78,T0872,0.46827399999999997,0.487493,0.4365020000000001,0.418889,0.33470500000000003,1.3024522691299998,0.3611749112606049
T0872TS405_2,0.3214612901210785,66.48,T0872,0.4591310000000001,0.49936499999999995,0.5104569999999999,0.44899300000000003,0.352143,1.3225384352,0.2535258233547211
T0872TS258_1,0.12360835075378418,56.82000000000001,T0872,0.232623,0.17863800000000002,0.259115,0.236249,0.241052,1.28030470159,0.2489160597324372
T0890TS005_2,0.3353116810321808,29.520000000000003,T0890,0.43415699999999996,0.5593520000000001,0.56542,0.5586810000000001,0.303465,1.39308332984,0.4917204976081848
T0890TS444_2,0.20473074913024905,21.68,T0890,0.24946300000000002,0.313096,0.30944499999999997,0.25255,0.241452,1.4085983717500001,0.2070051729679108
T0890TS183_1,0.4505086243152618,26.86,T0890,0.3412,0.471602,0.528173,0.496799,0.33421300000000004,1.46185312595,0.425258219242096
T0890TS357_3,0.10462051630020144,18.62,T0890,0.189005,0.12046199999999999,0.138883,0.17620999999999998,0.18355,1.3628287274899995,0.13011211156845093
T0890TS313_4,0.2597842514514923,40.29,T0890,0.320267,0.326773,0.35136999999999996,0.337266,0.234496,1.3719080229,0.18827839195728305
T0890TS220_1,0.3807370960712433,19.15,T0890,0.333093,0.498882,0.521355,0.468555,0.38213800000000003,1.48596311432,0.5037204027175903
T0890TS250_2,0.2909480631351471,45.21,T0890,0.303287,0.286965,0.316824,0.305361,0.231607,1.3755215694999998,0.27053925395011896
T0890TS313_2,0.2675307095050812,40.16,T0890,0.352528,0.35730100000000004,0.380042,0.360367,0.246971,1.36416899378,0.2299751341342926
T0890TS451_3,0.17523498833179474,19.28,T0890,0.36490500000000003,0.401487,0.381445,0.382536,0.155472,1.4109644962399999,0.1363598257303238
T0890TS380_2,0.22367902100086207,16.49,T0890,0.252219,0.294112,0.314276,0.31585,0.185309,1.41756597286,0.21445000171661371
T0890TS321_4,0.1267341822385788,17.69,T0890,0.304952,0.31855300000000003,0.298129,0.294672,0.154897,1.34488553134,0.08866694569587708
T0890TS467_5,0.17051492631435394,20.880000000000006,T0890,0.21134699999999998,0.32872199999999996,0.342844,0.279645,0.28735900000000003,1.3379776377500001,0.2505324184894562
T0890TS026_1,0.16280263662338254,17.69,T0890,0.26635,0.339506,0.355033,0.344547,0.203084,1.40163662667,0.2273037433624268
T0890TS275_4,0.13203760981559753,18.75,T0890,0.22021500000000002,0.154554,0.125122,0.18112899999999998,0.158354,1.3109192785200001,0.0745583176612854
T0890TS357_4,0.06940867006778717,17.150000000000002,T0890,0.176322,0.08867989999999999,0.058741499999999995,0.165081,0.13786700000000002,1.30438814061,0.10337817668914796
T0890TS251_5,0.17855103313922882,15.82,T0890,0.254761,0.298067,0.313651,0.289288,0.21236799999999997,1.28919779532,0.2139981985092163
T0890TS258_2,0.11180116981267928,18.09,T0890,0.248748,0.2278260000000001,0.248819,0.280269,0.22357600000000002,1.3912165528100002,0.1548108160495758
T0890TS250_3,0.2936917543411255,45.48,T0890,0.30676,0.312634,0.344988,0.323878,0.236911,1.3500745841100001,0.27397382259368896
T0890TS452_5,0.17949388921260834,20.48,T0890,0.25368,0.33177,0.369438,0.351514,0.26747,1.32875313419,0.2725367248058319
T0890TS005_4,0.274473249912262,22.47,T0890,0.327789,0.502858,0.5222439999999999,0.453559,0.389807,1.4277010702700001,0.5832531452178955
T0890TS321_3,0.08693122118711473,16.75,T0890,0.272284,0.203317,0.22028699999999998,0.25500100000000003,0.150565,1.28511841721,0.09891817718744278
T0890TS421_3,0.15484996140003204,13.699999999999998,T0890,0.21596500000000002,0.14247,0.168403,0.214137,0.137776,1.35978036065,0.10543690621852876
T0890TS452_4,0.22439786791801453,20.61,T0890,0.26083,0.26937,0.318552,0.32698299999999997,0.271717,1.39904198929,0.2962437570095062
T0890TS357_1,0.05604908615350723,17.150000000000002,T0890,0.180904,0.131413,0.0521557,0.14420999999999998,0.137602,1.3144787780299998,0.08689048886299132
T0890TS479_1,0.5342132449150085,27.93,T0890,0.341878,0.49944099999999997,0.582397,0.564639,0.348879,1.4977500087399995,0.4803009033203125
T0890TS359_4,0.08512798696756363,15.03,T0890,0.22395500000000002,0.08015939999999999,0.168011,0.242211,0.152053,1.30006409799,0.0996803268790245
T0890TS345_4,0.2135777473449707,20.08,T0890,0.264228,0.278955,0.38505500000000004,0.358467,0.24233400000000002,1.4297771463999998,0.15990209579467773
T0890TS005_3,0.2975662648677826,29.39,T0890,0.329113,0.5510729999999999,0.517547,0.46111499999999994,0.326394,1.4011988124099999,0.3049376606941223
T0890TS180_2,0.2291522026062012,22.07,T0890,0.284367,0.341604,0.39014299999999996,0.37849,0.248342,1.39118068069,0.18188750743865967
T0890TS407_2,0.1508978307247162,22.34,T0890,0.25279,0.260173,0.324268,0.306823,0.167415,1.30836383005,0.13181312382221222
T0890TS026_2,0.22367902100086207,16.49,T0890,0.252219,0.294112,0.314276,0.31585,0.185309,1.41756597286,0.21445000171661371
T0890TS464_3,0.1293669193983078,33.24,T0890,0.252844,0.151775,0.259063,0.289427,0.16906500000000002,1.35488329048,0.1094994768500328
T0890TS382_4,0.31747114658355713,27.0,T0890,0.243825,0.349641,0.432875,0.380896,0.28413299999999997,1.3955525689200001,0.27314701676368713
T0890TS432_4,0.2325505018234253,28.86000000000001,T0890,0.21655,0.41232299999999994,0.4383510000000001,0.36586199999999997,0.26189,1.3713970674200002,0.2313930690288544
T0890TS446_1,0.12506085634231567,17.150000000000002,T0890,0.27635,0.34520700000000004,0.331931,0.295985,0.23206300000000002,1.3593788324899998,0.3108295500278473
T0890TS287_5,0.2542049288749695,20.48,T0890,0.279352,0.298833,0.400525,0.359923,0.2773,1.3784807318799999,0.2355499714612961
T0890TS382_1,0.30898475646972656,26.20000000000001,T0890,0.27829699999999996,0.38952,0.43474799999999997,0.399198,0.307079,1.37080931979,0.25578609108924866
T0890TS432_2,0.2659443914890289,24.87,T0890,0.238923,0.454975,0.427403,0.30129,0.314187,1.41473189277,0.21639274060726169
T0890TS220_2,0.5030620098114014,25.53,T0890,0.391167,0.540547,0.593206,0.556292,0.33479200000000003,1.49938322424,0.4176368415355681
T0890TS287_1,0.20064856112003326,25.4,T0890,0.240939,0.332167,0.38443099999999997,0.362242,0.291901,1.38218923964,0.2348796129226685
T0890TS258_3,0.11517242342233658,18.48,T0890,0.229623,0.25696199999999997,0.27258899999999997,0.26256999999999997,0.224102,1.41285580534,0.18455633521080012
T0890TS220_3,0.4572441577911377,27.0,T0890,0.311727,0.46806000000000003,0.5252439999999999,0.471473,0.365817,1.45132877607,0.4463973045349121
T0890TS180_1,0.23804731667041776,23.0,T0890,0.236591,0.31246799999999997,0.380103,0.360834,0.277543,1.38690882556,0.33251860737800604
T0890TS180_5,0.2631523311138153,18.48,T0890,0.407033,0.41278000000000004,0.48802799999999996,0.45738500000000004,0.23887399999999998,1.35510867956,0.16329506039619446
T0890TS220_4,0.4757043421268463,27.93,T0890,0.456135,0.549207,0.5943470000000001,0.514041,0.37700700000000004,1.46389137831,0.49371138215065
T0890TS425_2,0.14090731739997864,17.95,T0890,0.22692600000000002,0.26105500000000004,0.319623,0.270013,0.269288,1.35926036321,0.2578818202018738
T0890TS251_4,0.16929203271865845,23.0,T0890,0.231702,0.285966,0.280643,0.269741,0.280638,1.29695196916,0.2148612439632416
T0890TS464_4,0.1114673912525177,33.11,T0890,0.239456,0.128709,0.226268,0.297227,0.182038,1.3044004113,0.08566537499427795
T0890TS183_2,0.459230124950409,27.0,T0890,0.354026,0.44277700000000003,0.536485,0.529026,0.315869,1.4618380530200001,0.4189173579216003
T0890TS407_5,0.21010982990264893,21.28,T0890,0.299199,0.26124,0.345075,0.329874,0.174473,1.36040443155,0.12296350300312042
T0890TS275_2,0.1451071798801422,19.55,T0890,0.21760900000000002,0.167692,0.17291900000000002,0.18190499999999998,0.146438,1.31790014915,0.07804010063409805
T0890TS251_3,0.18772736191749573,19.81,T0890,0.22068400000000002,0.324446,0.364998,0.321184,0.262011,1.2607095131100001,0.1887953579425812
T0890TS479_2,0.4729747176170349,26.20000000000001,T0890,0.322653,0.518598,0.568086,0.508428,0.402081,1.4909187208599999,0.5244300961494446
T0890TS119_1,0.2428504526615143,40.82,T0890,0.28896700000000003,0.243405,0.288133,0.309155,0.23004000000000002,1.3918209872799998,0.21571537852287287
T0890TS446_4,0.0982772260904312,18.22,T0890,0.24720999999999999,0.2439,0.23031999999999997,0.237943,0.17665899999999998,1.330590619,0.1358501762151718
T0890TS467_2,0.18022824823856354,20.35,T0890,0.226884,0.27501,0.33021300000000003,0.271007,0.29477,1.29943078897,0.257688045501709
T0890TS258_5,0.10462573170661926,18.62,T0890,0.247696,0.24466100000000002,0.25689,0.277515,0.194549,1.38780556002,0.14169739186763766
T0890TS321_2,0.08422736078500748,19.55,T0890,0.230251,0.22661599999999998,0.243569,0.21987199999999998,0.142495,1.33668666028,0.09308017045259476
T0890TS287_4,0.2575826942920685,20.75,T0890,0.295018,0.29424,0.374168,0.39770500000000003,0.241923,1.40920499237,0.30307844281196594
T0890TS432_3,0.3087895512580872,19.15,T0890,0.228773,0.471046,0.5445180000000001,0.45143500000000003,0.324615,1.44454212273,0.3327566087245941
T0890TS250_5,0.2933008968830109,45.35,T0890,0.304568,0.275291,0.277568,0.26598299999999997,0.224563,1.3393574114799998,0.2718850076198578
T0890TS467_3,0.1372431069612503,22.07,T0890,0.21052300000000002,0.287358,0.348085,0.28592399999999996,0.268796,1.3781554206,0.1817715764045716
T0890TS005_5,0.30508139729499817,30.59,T0890,0.35917899999999997,0.5450189999999999,0.5038729999999999,0.387529,0.323251,1.37750225179,0.4373212158679962
T0890TS183_3,0.34640952944755554,27.66,T0890,0.295623,0.378364,0.405619,0.38031,0.26095,1.38270125616,0.2642206847667694
T0890TS467_4,0.15653465688228607,20.21,T0890,0.256357,0.20041099999999998,0.24857600000000002,0.285271,0.18618800000000002,1.33157718604,0.1942702680826187
T0890TS434_2,0.232889324426651,17.55,T0890,0.378471,0.411208,0.46082799999999996,0.41815,0.24411999999999998,1.3341671531700001,0.2088271677494049
T0890TS005_1,0.28995394706726074,23.27,T0890,0.344321,0.527489,0.532882,0.448093,0.341852,1.41903419648,0.3761574625968933
T0890TS236_1,0.3175833225250244,30.05,T0890,0.285654,0.37867199999999995,0.399807,0.374203,0.248729,1.3335206767,0.2494951039552689
T0890TS180_4,0.17843955755233765,20.75,T0890,0.23977199999999999,0.190864,0.283184,0.281796,0.21081999999999998,1.3788682734200002,0.13379217684268951
T0890TS077_3,0.135447159409523,17.150000000000002,T0890,0.216448,0.24501599999999998,0.286445,0.26388,0.292476,1.36372549101,0.3227138519287109
T0890TS321_5,0.1616087555885315,14.760000000000002,T0890,0.29830100000000004,0.300538,0.29130900000000004,0.304809,0.181598,1.3100563645,0.08052831888198853
T0890TS359_2,0.04785710573196411,16.36,T0890,0.191925,0.15497,0.23123400000000002,0.23231300000000002,0.22265900000000002,1.29655000354,0.16149680316448212
T0890TS092_1,0.17481142282485962,19.55,T0890,0.266922,0.357097,0.447798,0.37798200000000004,0.29647199999999996,1.3451089675499999,0.285298764705658
T0890TS432_5,0.2637408971786499,22.87,T0890,0.248844,0.41113900000000003,0.454687,0.373199,0.26429400000000003,1.41829292628,0.2191178947687149
T0890TS446_3,0.09414181858301164,17.42,T0890,0.247292,0.340043,0.347114,0.31445700000000004,0.24840399999999999,1.33661552007,0.2987990081310272
T0890TS359_3,0.07112986594438553,14.63,T0890,0.22285500000000005,0.14954,0.20961300000000002,0.235217,0.210132,1.30062490315,0.09372344613075256
T0890TS444_4,0.2192360013723373,22.34,T0890,0.26490199999999997,0.371068,0.346401,0.304363,0.23540100000000005,1.39288767889,0.2768949568271637
T0890TS258_1,0.10360503941774367,17.95,T0890,0.22795100000000001,0.20314100000000002,0.21006,0.241666,0.209804,1.40243207954,0.1507544219493866
T0890TS380_5,0.10035693645477296,17.150000000000002,T0890,0.203478,0.252634,0.224215,0.242393,0.149501,1.3564841848500002,0.17201516032218933
T0890TS382_2,0.319968581199646,27.390000000000004,T0890,0.268504,0.369666,0.43560699999999997,0.397131,0.311104,1.3839672948500001,0.2587210237979889
T0890TS026_3,0.1815409362316132,16.619999999999994,T0890,0.29833899999999997,0.296288,0.296939,0.288464,0.188274,1.4104646474200002,0.14661137759685516
T0890TS451_1,0.2340826392173767,20.48,T0890,0.349181,0.391524,0.39067399999999997,0.386873,0.177343,1.4147812832,0.14632052183151245
T0890TS446_2,0.13136635720729828,17.42,T0890,0.28741700000000003,0.36592199999999997,0.325719,0.310502,0.271685,1.3408177368,0.2819998264312744
T0890TS467_1,0.13392934203147888,19.81,T0890,0.259297,0.283156,0.357535,0.30682,0.2301570000000001,1.3251435862899998,0.21781353652477264
T0890TS451_5,0.2047071009874344,20.35,T0890,0.347056,0.391346,0.39895,0.396804,0.170417,1.40143367997,0.10309021919965744
T0890TS220_5,0.3764049410820007,28.46,T0890,0.317197,0.4451479999999999,0.505881,0.47148100000000004,0.311179,1.4843606286500002,0.3497132658958435
T0890TS357_2,0.0926358476281166,18.88,T0890,0.228863,0.20933800000000002,0.058304499999999995,0.186637,0.145535,1.3643392288799998,0.11597411334514618
T0890TS451_2,0.22355462610721588,20.48,T0890,0.301156,0.33473600000000003,0.32348699999999997,0.333436,0.16137100000000001,1.40231967773,0.10765495896339417
T0890TS452_2,0.2391335666179657,18.35,T0890,0.265259,0.26615500000000003,0.34468200000000004,0.32705,0.225944,1.3372220019,0.18468017876148224
T0890TS446_5,0.11730719357728958,17.42,T0890,0.275394,0.354844,0.31658200000000003,0.28421,0.227319,1.35715293491,0.18876665830612185
T0890TS407_3,0.12187539786100388,19.81,T0890,0.260668,0.268357,0.265534,0.275545,0.160644,1.3166840324,0.16209758818149567
T0890TS405_1,0.25947830080986023,21.81,T0890,0.2497780000000001,0.386073,0.47106499999999996,0.4163979999999999,0.31401,1.4209658411000001,0.3399978876113892
T0890TS313_3,0.2603444457054138,39.76,T0890,0.314186,0.317253,0.338314,0.33961399999999997,0.248178,1.36903431775,0.21098726987838745
T0890TS287_3,0.17169271409511566,20.35,T0890,0.246356,0.31214400000000003,0.407023,0.40221,0.25095300000000004,1.37150670782,0.24671430885791776
T0890TS425_5,0.12609922885894775,17.69,T0890,0.21542199999999997,0.25338,0.291272,0.25587,0.283916,1.34240963651,0.2586284577846527
T0890TS077_4,0.1578214317560196,17.42,T0890,0.230148,0.25452800000000003,0.31112,0.270163,0.267218,1.34450117762,0.25857582688331604
T0890TS380_3,0.1815409362316132,16.619999999999994,T0890,0.29833899999999997,0.296288,0.296939,0.288464,0.188274,1.4104646474200002,0.14661137759685516
T0890TS434_5,0.2496655285358429,17.95,T0890,0.288367,0.313515,0.379936,0.365854,0.248685,1.38014582182,0.17128734290599826
T0890TS026_5,0.10035693645477296,17.150000000000002,T0890,0.203478,0.252634,0.224215,0.242393,0.149501,1.3564841848500002,0.17201516032218933
T0890TS380_1,0.16280263662338254,17.69,T0890,0.26635,0.339506,0.355033,0.344547,0.203084,1.40163662667,0.2273037433624268
T0890TS425_3,0.16255703568458554,17.55,T0890,0.239326,0.27560500000000004,0.31352199999999997,0.274727,0.277202,1.35154489246,0.3683722913265228
T0890TS444_1,0.2688923478126526,23.94,T0890,0.338466,0.4369270000000001,0.45001599999999997,0.382218,0.27465900000000004,1.38569468247,0.3518950045108795
T0890TS444_3,0.23732881247997284,22.34,T0890,0.25156999999999996,0.352934,0.315171,0.279969,0.22204000000000002,1.39184712095,0.19546425342559806
T0890TS236_2,0.17288289964199066,28.59,T0890,0.23805900000000002,0.292858,0.36265,0.276906,0.224662,1.3535366465,0.19916780292987826
T0890TS432_1,0.26453524827957153,25.8,T0890,0.254819,0.396465,0.429309,0.342023,0.286435,1.39742629165,0.29795175790786743
T0890TS425_4,0.15498438477516174,17.150000000000002,T0890,0.243247,0.25759899999999997,0.317351,0.284094,0.278229,1.33150105707,0.30279308557510376
T0890TS258_4,0.10477264970541,18.35,T0890,0.263511,0.237292,0.26448499999999997,0.28920799999999997,0.222504,1.39430717856,0.16121076047420502
T0890TS359_1,0.19808003306388847,21.68,T0890,0.307568,0.263216,0.328219,0.32284,0.17736300000000002,1.33883223515,0.18077510595321647
T0890TS407_4,0.21765190362930287,22.07,T0890,0.275108,0.292969,0.366223,0.33054,0.18878699999999998,1.3851913316,0.1593480110168457
T0890TS183_5,0.4430494606494904,27.66,T0890,0.330308,0.454032,0.527183,0.48127200000000003,0.29034299999999996,1.4573300287200002,0.333732932806015
T0890TS345_3,0.3162404298782349,29.520000000000003,T0890,0.26476,0.43125600000000003,0.47881999999999997,0.394304,0.27219,1.4382903670500002,0.2964841425418854
T0890TS382_3,0.3005891442298889,27.13,T0890,0.267047,0.360506,0.422725,0.40197,0.292527,1.3782891469799998,0.23411136865615845
T0890TS421_5,0.1458936482667923,17.29,T0890,0.196241,0.0784714,0.159931,0.211298,0.106398,1.33377313061,0.1360604763031006
T0890TS313_5,0.2614041864871979,40.16,T0890,0.330721,0.330739,0.334285,0.33025,0.232528,1.37198184961,0.1978449821472168
T0890TS479_4,0.2837690114974976,21.81,T0890,0.266108,0.37703400000000004,0.4495,0.393257,0.32416999999999996,1.4634234547299998,0.4184757173061371
T0890TS451_4,0.17657306790351868,20.61,T0890,0.304971,0.37863,0.378837,0.365228,0.193293,1.3768948734900002,0.11151107400655746
T0890TS236_5,0.2843873202800751,32.05,T0890,0.239931,0.35946999999999996,0.414117,0.37137,0.24270999999999998,1.35293206541,0.2408368140459061
T0890TS434_3,0.19852671027183533,15.160000000000002,T0890,0.286916,0.324991,0.39469099999999996,0.368341,0.22368400000000002,1.33324959316,0.1887475848197937
T0890TS345_2,0.3090682625770569,19.02,T0890,0.282961,0.337453,0.415405,0.408139,0.23100199999999999,1.37318743424,0.20369313657283786
T0890TS464_1,0.1138700395822525,33.38,T0890,0.219838,0.143322,0.242013,0.255816,0.190493,1.30471323421,0.09167730808258057
T0890TS077_5,0.16019411385059354,17.42,T0890,0.231636,0.27182199999999995,0.30659899999999995,0.27508,0.276553,1.3448890551100001,0.306092381477356
T0890TS425_1,0.17108631134033206,17.69,T0890,0.216453,0.268879,0.326642,0.29226399999999997,0.295196,1.35619623741,0.3406261801719665
T0890TS251_1,0.2309437841176987,20.08,T0890,0.285477,0.421987,0.441547,0.364595,0.34585,1.3238361413700002,0.4622094929218292
T0890TS452_1,0.1849859207868576,20.08,T0890,0.247416,0.247488,0.30521,0.314287,0.27002600000000004,1.41893804282,0.29997965693473816
T0890TS345_1,0.2281276583671569,27.0,T0890,0.284553,0.404167,0.4526689999999999,0.395022,0.24430700000000002,1.47535711041,0.21176622807979584
T0890TS236_3,0.264537125825882,22.87,T0890,0.255769,0.349135,0.440688,0.375838,0.2853,1.4135501634,0.2861249148845673
T0890TS479_3,0.4622755646705627,27.0,T0890,0.359929,0.5227930000000001,0.598083,0.5453210000000001,0.357032,1.4206048981600001,0.4345075190067291
T0890TS407_1,0.17742988467216492,21.68,T0890,0.306181,0.297477,0.379121,0.340305,0.212023,1.37258153637,0.16321823000907898
T0890TS250_4,0.26730701327323914,44.81,T0890,0.288799,0.279908,0.307793,0.276538,0.233021,1.3618257062299999,0.27963513135910034
T0890TS313_1,0.27196118235588074,40.96,T0890,0.318565,0.337565,0.34767800000000004,0.336144,0.24346199999999998,1.3680860088100002,0.1895052939653397
T0890TS444_5,0.2071809619665146,21.94,T0890,0.23791500000000002,0.319177,0.32552800000000004,0.265017,0.248638,1.3931467415600003,0.2484335005283356
T0890TS275_3,0.11213217675685884,17.150000000000002,T0890,0.211592,0.0631916,-0.0255945,0.172287,0.166518,1.26018271504,0.09024763107299803
T0890TS048_1,0.17481142282485962,19.55,T0890,0.266922,0.357097,0.447798,0.37798200000000004,0.29647199999999996,1.3451089675499999,0.285298764705658
T0890TS250_1,0.2832407057285309,44.68,T0890,0.302979,0.27670900000000004,0.310961,0.29735300000000003,0.203727,1.3489045179199999,0.2699922025203705
T0890TS180_3,0.23748409748077395,21.41,T0890,0.267702,0.331404,0.398065,0.398947,0.269133,1.45911191512,0.4282839000225067
T0890TS349_1,0.2428504526615143,40.82,T0890,0.283844,0.25646399999999997,0.28943800000000003,0.30892800000000004,0.23004000000000002,1.3918209872799998,0.21571537852287287
T0890TS016_1,0.12008772045373915,20.48,T0890,0.230307,0.20566199999999998,0.25245500000000004,0.261864,0.21336799999999997,1.31628363644,0.22583578526973724
T0890TS434_1,0.16698536276817322,19.950000000000006,T0890,0.278198,0.26159499999999997,0.348774,0.344769,0.279127,1.3759654113,0.18957743048667908
T0890TS077_1,0.15378312766551971,17.02,T0890,0.242416,0.286217,0.33909,0.280742,0.301398,1.3503423293,0.3390164077281952
T0890TS251_2,0.10359395295381546,17.29,T0890,0.202279,0.26443,0.322683,0.278731,0.316768,1.3144755612999999,0.2556571662425995
T0890TS236_4,0.2744733393192291,25.8,T0890,0.28075300000000003,0.428241,0.447,0.390882,0.258893,1.35967684894,0.2187849581241608
T0890TS287_2,0.29876023530960083,32.05,T0890,0.240627,0.33782399999999996,0.415292,0.37909899999999996,0.250614,1.3621666267800001,0.27298811078071594
T0890TS382_5,0.3121290504932404,27.66,T0890,0.261283,0.363937,0.43138999999999994,0.40281,0.30061,1.3742614637200001,0.2278255373239517
T0890TS077_2,0.16147586703300476,18.09,T0890,0.21486799999999998,0.26558400000000004,0.324259,0.25049099999999996,0.26324899999999996,1.3834593875799999,0.27617937326431274
T0890TS434_4,0.2565675377845764,16.75,T0890,0.29575799999999997,0.285446,0.371756,0.362766,0.21235,1.33659219529,0.1859398633241653
T0890TS479_5,0.4965032637119293,26.86,T0890,0.300133,0.49073500000000003,0.545272,0.47284799999999994,0.361108,1.5229271279799999,0.4823198616504669
T0890TS183_4,0.3615345656871796,27.26,T0890,0.34979499999999997,0.40023000000000003,0.484779,0.4380020000000001,0.260745,1.43759226139,0.2878744900226593
T0890TS405_2,0.2689904570579529,21.14,T0890,0.317691,0.364089,0.38389,0.39467399999999997,0.245573,1.4120405630700001,0.27969056367874146
T0890TS275_1,0.121916726231575,18.35,T0890,0.241637,0.14715,0.143749,0.187873,0.156281,1.29133872636,0.0864991694688797
T0890TS452_3,0.30191394686698914,42.95000000000001,T0890,0.377747,0.310726,0.367696,0.377777,0.261227,1.4066534673700002,0.3340664207935333
T0876TS382_3,0.08872928470373154,41.04,T0876,0.33113000000000004,0.225768,0.220085,0.258355,0.191753,1.3673693421200002,0.11891811341047287
T0876TS016_1,0.13348117470741272,43.75,T0876,0.24498899999999998,0.11953399999999999,0.230219,0.27602,0.17808800000000002,1.33899040767,0.07002808898687363
T0876TS380_5,0.012327630072832108,19.38,T0876,0.209465,0.182436,0.120252,0.149448,0.15521,1.31605823294,0.09300603717565536
T0876TS028_5,0.05409375205636025,18.96,T0876,0.188033,0.06912180000000001,0.0914118,0.187711,0.125949,1.33728526532,0.07514791935682298
T0876TS287_3,0.19702810049057007,46.88000000000001,T0876,0.27011399999999997,0.0793793,0.144818,0.251979,0.19808199999999998,1.31087546891,0.16812889277935028
T0876TS432_3,0.20897433161735526,25.420000000000005,T0876,0.34621199999999996,0.472688,0.494403,0.38798,0.345631,1.3912484505399998,0.12477811425924301
T0876TS220_3,0.2418826073408127,46.88000000000001,T0876,0.493462,0.4552560000000001,0.45241499999999996,0.39282,0.311131,1.44833348532,0.28915056586265564
T0876TS407_2,0.03470183163881302,17.920000000000005,T0876,0.222892,0.139223,0.056177099999999994,0.167663,0.0835553,1.2733061153899998,0.0675283670425415
T0876TS077_4,0.08346953243017198,48.96,T0876,0.267146,0.22623400000000002,0.174905,0.22546599999999997,0.167069,1.2868326339899998,0.1195535659790039
T0876TS028_3,0.07834120094776154,21.25,T0876,0.23046999999999998,0.177702,0.18579600000000002,0.197555,0.15095999999999998,1.26984892489,0.06231855601072313
T0876TS345_1,0.06339886039495468,33.96,T0876,0.302496,0.27839,0.310204,0.301721,0.190962,1.3690038099000001,0.11380213499069215
