,Proposed,GDT_TS,target,ProQ3D,ProQ3,ProQ2,ProQ2D,VoroMQA,SBROD,Sato-3DCNN
T0841TS008_2,0.8268284201622009,87.99,T0841,0.754925,0.829573,0.751263,0.6794720000000001,0.4934520000000001,1.59439701231,0.6026685833930969
T0841TS452_1,0.8352541923522949,91.34,T0841,0.752966,0.844922,0.7526010000000001,0.6792739999999999,0.49203,1.5891390676700001,0.644616425037384
T0841TS133_5,0.7934843301773071,81.6,T0841,0.732579,0.800469,0.719657,0.6637649999999999,0.435181,1.51314043134,0.5353612303733826
T0841TS263_2,0.7288056015968323,75.22,T0841,0.6824640000000001,0.750896,0.6782050000000001,0.627239,0.442379,1.51034539403,0.42502909898757935
T0841TS277_3,0.8397217988967896,84.31,T0841,0.7083109999999999,0.806463,0.7339220000000001,0.665728,0.503005,1.5928873188,0.5834637880325317
T0841TS381_1,0.8361126184463501,91.13,T0841,0.758447,0.866721,0.755771,0.673543,0.508595,1.6068305116100001,0.6397180557250977
T0841TS454_2,0.7522380352020264,81.17,T0841,0.696272,0.792,0.7243390000000001,0.66509,0.456485,1.5533128273199999,0.5483497977256775
T0841TS410_3,0.8123006224632263,81.39,T0841,0.724012,0.782288,0.733004,0.67503,0.456562,1.5272280030599998,0.6017640829086304
T0841TS171_2,0.8333343267440796,90.48,T0841,0.695864,0.7354609999999999,0.703693,0.6631319999999999,0.411674,1.5713300780500001,0.6251797080039978
T0841TS448_3,0.787893533706665,86.91,T0841,0.68411,0.8236879999999999,0.722839,0.635824,0.4300020000000001,1.56625481769,0.5359123945236206
T0841TS420_3,0.8126624822616577,86.8,T0841,0.729159,0.765826,0.720731,0.6504949999999999,0.477535,1.5853609118799998,0.6090872287750244
T0841TS335_4,0.831152617931366,91.02,T0841,0.770767,0.8283020000000001,0.7438939999999999,0.6865640000000001,0.496584,1.6051486239500001,0.6323933601379395
T0841TS448_5,0.7716464996337891,87.23,T0841,0.679055,0.805647,0.705562,0.6386430000000001,0.41693,1.5766019083899998,0.5376166105270386
T0841TS041_3,0.7892562747001648,79.33,T0841,0.695214,0.75179,0.6989380000000001,0.645179,0.4511310000000001,1.5305931878299999,0.5126593708992004
T0841TS156_5,0.8680844902992249,90.26,T0841,0.7475229999999999,0.771931,0.709196,0.656346,0.491628,1.5915091577899998,0.6380353569984436
T0841TS346_1,0.7944239377975464,87.45,T0841,0.757743,0.886366,0.743446,0.670453,0.478707,1.5962885719,0.58000648021698
T0841TS410_5,0.8006030917167664,81.71,T0841,0.714112,0.7695649999999999,0.731746,0.666004,0.455117,1.5307750407799998,0.5645883083343506
T0841TS008_1,0.8174725174903871,90.15,T0841,0.752375,0.795542,0.739808,0.671764,0.46458,1.5988328734900001,0.6337500810623169
T0841TS210_1,0.8319727182388306,90.15,T0841,0.715558,0.797131,0.743648,0.657335,0.398404,1.6105092725,0.6327733993530273
T0841TS156_4,0.8369954824447632,89.83,T0841,0.7503529999999999,0.8432870000000001,0.756968,0.679233,0.475067,1.56960194408,0.5820639729499817
T0841TS193_1,0.8956872820854187,87.34,T0841,0.695837,0.7687579999999999,0.698908,0.623383,0.521053,1.6200464705500002,0.7164995670318604
T0841TS145_1,0.7429583072662354,78.14,T0841,0.7095239999999999,0.787046,0.73817,0.688009,0.466236,1.5565076258200001,0.5461506843566895
T0841TS184_4,0.8225498795509338,87.45,T0841,0.790081,0.8982530000000001,0.747869,0.670151,0.49155,1.5764285173700001,0.6663493514060974
T0841TS050_1,0.8110301494598389,86.91,T0841,0.7676350000000001,0.878394,0.75807,0.6711600000000001,0.4670470000000001,1.5376015965,0.6016325950622559
T0841TS300_1,0.7637636065483093,87.45,T0841,0.670048,0.7170310000000001,0.671534,0.648968,0.428657,1.57748967359,0.561434268951416
T0841TS268_5,0.8118228316307068,88.85,T0841,0.743259,0.8088989999999999,0.753642,0.68988,0.502452,1.60266742806,0.6701123118400574
T0841TS410_1,0.816112756729126,81.6,T0841,0.718119,0.77933,0.727995,0.666922,0.441971,1.51910331122,0.5542406439781189
T0841TS335_2,0.8309435844421387,90.48,T0841,0.757517,0.827521,0.744046,0.6791590000000001,0.511927,1.60727302404,0.6165117621421814
T0841TS011_5,0.8412218689918518,90.26,T0841,0.773135,0.8587549999999999,0.7848310000000001,0.704922,0.502698,1.62377486778,0.6280346512794495
T0841TS479_1,0.8088076114654541,87.01,T0841,0.733648,0.785842,0.725807,0.6539550000000001,0.497174,1.59998803847,0.6048263311386108
T0841TS008_4,0.7714861631393433,83.44,T0841,0.717738,0.75932,0.702663,0.620974,0.46493,1.54964964426,0.5463075637817383
T0841TS216_1,0.7803846597671509,80.19,T0841,0.70368,0.775619,0.7246630000000001,0.665795,0.494633,1.55587096943,0.5265773534774779
T0841TS452_3,0.8384103178977966,91.13,T0841,0.744732,0.813343,0.747321,0.666913,0.479984,1.62580053512,0.620987057685852
T0841TS452_2,0.8325042128562927,91.23,T0841,0.772729,0.8716200000000001,0.80357,0.708145,0.501208,1.63911727534,0.6261686086654663
T0841TS420_1,0.8196073174476624,86.8,T0841,0.737293,0.8092550000000001,0.7388319999999999,0.674999,0.487247,1.58272956523,0.5821225643157959
T0841TS145_4,0.7648985385894775,78.79,T0841,0.705573,0.770058,0.7153579999999999,0.653552,0.43843,1.5165543139500002,0.5193136334419249
T0841TS251_4,0.7379528284072876,80.84,T0841,0.723068,0.762939,0.701815,0.652658,0.429845,1.50503000165,0.5028934478759766
T0841TS410_4,0.8074676990509033,81.6,T0841,0.734727,0.796125,0.748703,0.6821619999999999,0.461933,1.52154529068,0.55901700258255
T0841TS277_2,0.8052874207496643,82.25,T0841,0.694637,0.8131619999999999,0.755115,0.692136,0.467994,1.55885930211,0.5512073636054993
T0841TS410_2,0.8093720078468323,82.14,T0841,0.72328,0.773555,0.71562,0.6614800000000001,0.445484,1.5166619492700002,0.5783380270004272
T0841TS349_1,0.7559148669242859,75.87,T0841,0.674434,0.745789,0.719708,0.62926,0.397757,1.5021324776,0.4505252540111542
T0841TS145_2,0.7315571308135986,78.9,T0841,0.723641,0.7946479999999999,0.733535,0.678914,0.464776,1.5525909384099998,0.5476729273796082
T0841TS133_2,0.8252828121185303,80.19,T0841,0.723835,0.784208,0.748374,0.679828,0.4481310000000001,1.5034157697,0.5735014081001282
T0841TS492_3,0.8030948042869568,85.06,T0841,0.738337,0.813952,0.746405,0.665559,0.503101,1.56570595074,0.6070614457130432
T0841TS492_1,0.8205628395080566,85.39,T0841,0.724144,0.7935270000000001,0.724091,0.667241,0.491582,1.5702889356799998,0.6113477945327759
T0841TS479_4,0.8122234344482422,87.55,T0841,0.734066,0.789119,0.725337,0.647181,0.498808,1.57308151769,0.5869086384773254
T0841TS022_4,0.7866147756576538,77.17,T0841,0.678917,0.726923,0.708851,0.6557609999999999,0.386581,1.5129428913999998,0.47240349650383
T0841TS381_3,0.8340346813201904,91.02,T0841,0.747545,0.81881,0.761446,0.684782,0.486053,1.61990853863,0.6331480741500854
T0841TS436_4,0.7418192625045776,80.74,T0841,0.675167,0.732047,0.677603,0.615955,0.422212,1.5254990421,0.5026158094406128
T0841TS448_4,0.8064380884170532,86.36,T0841,0.709217,0.829997,0.734215,0.661134,0.421627,1.56218420933,0.5560432076454163
T0841TS414_5,0.8339224457740784,91.02,T0841,0.754212,0.8421559999999999,0.757536,0.6698609999999999,0.499261,1.6242332053600002,0.6268323659896851
T0841TS133_1,0.7945449352264404,81.28,T0841,0.7057859999999999,0.773451,0.72346,0.663642,0.44957,1.51457291482,0.5967628955841064
T0841TS300_2,0.7968050241470337,87.45,T0841,0.735379,0.80195,0.740841,0.682817,0.452348,1.5869270461899998,0.6010851860046387
T0841TS492_5,0.8091668486595154,84.09,T0841,0.730847,0.809683,0.741636,0.668484,0.508487,1.5621769266999999,0.6030182838439941
T0841TS171_1,0.8433390259742737,90.69,T0841,0.6989270000000001,0.727075,0.6860689999999999,0.6430859999999999,0.41331,1.57245473065,0.6464847326278687
T0841TS216_3,0.8248871564865112,87.66,T0841,0.778172,0.851767,0.757421,0.6846439999999999,0.510488,1.60157395637,0.6776454448699951
T0841TS160_1,0.7634705901145935,87.77,T0841,0.710248,0.755682,0.716759,0.654619,0.463748,1.58098637063,0.5666226744651794
T0841TS171_3,0.7831816077232361,80.41,T0841,0.6252310000000001,0.666358,0.6532140000000001,0.5866939999999999,0.405616,1.50881418701,0.5047049522399902
T0841TS335_3,0.841200053691864,91.45,T0841,0.74435,0.840091,0.765383,0.673411,0.487389,1.59083473678,0.6325000524520874
T0841TS251_1,0.7373977303504944,79.22,T0841,0.6584979999999999,0.705078,0.6946939999999999,0.657076,0.347825,1.4732963143200002,0.3912250995635986
T0841TS171_4,0.7932980060577393,80.19,T0841,0.679646,0.7383689999999999,0.699559,0.649127,0.402835,1.53529235337,0.5137197971343994
T0841TS216_4,0.8290454745292664,87.66,T0841,0.763016,0.824205,0.7387640000000001,0.665661,0.497658,1.58708205808,0.7124410271644592
T0841TS160_4,0.6706286072731018,77.38,T0841,0.6735479999999999,0.754592,0.675571,0.633019,0.41026,1.54714069477,0.4660455584526062
T0841TS193_4,0.7981294989585876,81.71,T0841,0.692322,0.758372,0.697937,0.61802,0.4522640000000001,1.50620230283,0.5724319219589233
T0841TS279_1,0.8047440648078918,86.36,T0841,0.726432,0.834159,0.7527,0.678912,0.467553,1.5537270707799995,0.585806131362915
T0841TS041_4,0.7809650301933289,87.77,T0841,0.712845,0.830885,0.735729,0.646875,0.471496,1.58907396516,0.6022406816482544
T0841TS414_4,0.8313015699386597,92.1,T0841,0.754497,0.828708,0.7228939999999999,0.658363,0.488259,1.57272297847,0.6020071506500244
T0841TS038_5,0.8592199087142944,91.67,T0841,0.795283,0.8731110000000001,0.768864,0.6927949999999999,0.524331,1.6141918338999999,0.6465299725532532
T0841TS216_2,0.8247238993644714,87.99,T0841,0.778829,0.8563930000000001,0.749675,0.672403,0.505875,1.59573788494,0.7257798314094543
T0841TS193_2,0.7508124113082886,77.17,T0841,0.660463,0.7412380000000001,0.669395,0.5921390000000001,0.458621,1.57283722186,0.5557731986045837
T0841TS268_2,0.8113777041435242,88.64,T0841,0.7482840000000001,0.814997,0.76184,0.694394,0.503548,1.61061424664,0.6250129342079163
T0841TS156_1,0.8497598171234131,90.15,T0841,0.728023,0.7823439999999999,0.727155,0.6525850000000001,0.4933520000000001,1.60808750556,0.630872368812561
T0841TS300_5,0.7710728645324707,87.45,T0841,0.706655,0.7821640000000001,0.71259,0.6601229999999999,0.426186,1.61348806669,0.5789070725440979
T0841TS448_1,0.7908825278282166,87.23,T0841,0.694326,0.820155,0.753156,0.657768,0.415637,1.58002594784,0.5313397049903871
T0841TS145_5,0.7496525049209595,78.36,T0841,0.707699,0.780698,0.713437,0.6570729999999999,0.46128,1.5454608608000002,0.5499387979507446
T0841TS277_1,0.8337249159812927,85.06,T0841,0.666625,0.791153,0.755857,0.670271,0.502488,1.54356813101,0.581180214881897
T0841TS436_1,0.7748263478279114,80.63,T0841,0.693181,0.746747,0.6782239999999999,0.614527,0.427374,1.4860046703999998,0.5047917366027832
T0841TS268_3,0.8060224652290344,89.39,T0841,0.745355,0.791671,0.740909,0.6670149999999999,0.5062300000000001,1.61545140176,0.6422430872917175
T0841TS117_4,0.8327261805534363,91.13,T0841,0.731687,0.8095399999999999,0.7416699999999999,0.671661,0.481627,1.58097102833,0.5840423703193665
T0841TS300_3,0.7889237999916077,87.34,T0841,0.715785,0.74887,0.699475,0.6504409999999999,0.443862,1.5860108830200002,0.5574568510055542
T0841TS210_3,0.7269548177719116,74.67,T0841,0.667814,0.781018,0.730012,0.642217,0.425934,1.51700693174,0.42715054750442505
T0841TS008_3,0.8143211603164673,85.93,T0841,0.72377,0.791766,0.70585,0.638404,0.44005,1.5603732966600001,0.6224915385246277
T0841TS193_3,0.792090117931366,81.6,T0841,0.71844,0.7633939999999999,0.688092,0.631935,0.456414,1.51281292066,0.5751959085464478
T0841TS499_1,0.8247641921043396,84.74,T0841,0.663783,0.7742359999999999,0.737159,0.661895,0.4674140000000001,1.5086165090099999,0.5522474050521851
T0841TS414_2,0.8321871161460876,91.34,T0841,0.760632,0.835909,0.749384,0.6820229999999999,0.500536,1.6101863673399999,0.6259709000587463
T0841TS171_5,0.7534797191619873,80.52,T0841,0.645883,0.691683,0.643093,0.59119,0.397815,1.5032755421200001,0.5144789814949036
T0841TS381_2,0.8336267471313477,91.13,T0841,0.743452,0.840195,0.7477090000000001,0.670847,0.503309,1.63040880506,0.6328402161598206
T0841TS210_2,0.7758178114891052,78.25,T0841,0.655177,0.781342,0.717547,0.6541020000000001,0.441371,1.5288149874799999,0.4350597262382507
T0841TS452_5,0.8289648294448853,91.34,T0841,0.766508,0.8370120000000001,0.7568520000000001,0.6851550000000001,0.503501,1.60123660925,0.6463813185691833
T0841TS008_5,0.8196073174476624,86.8,T0841,0.739862,0.798219,0.744955,0.685317,0.448166,1.58272956523,0.5821225643157959
T0841TS237_5,0.7654193639755249,78.79,T0841,0.649425,0.699688,0.667525,0.629922,0.4300890000000001,1.49559415574,0.43933236598968506
T0841TS184_3,0.8178650140762329,81.28,T0841,0.768714,0.904652,0.775998,0.68421,0.491116,1.5477766132100002,0.6082990765571594
T0841TS117_3,0.806995153427124,87.77,T0841,0.7247,0.800916,0.747286,0.661971,0.450402,1.5718125248600001,0.5530990958213806
T0841TS492_2,0.8001060485839844,84.96,T0841,0.718354,0.772469,0.72264,0.658853,0.49084,1.5529839891600001,0.5927603840827942
T0841TS263_5,0.7164338827133179,75.54,T0841,0.672014,0.7497739999999999,0.728475,0.6394350000000001,0.419793,1.52974073352,0.404798299074173
T0841TS251_5,0.7512428760528564,79.33,T0841,0.703566,0.766835,0.701593,0.642292,0.442638,1.5027660937600005,0.5222864151000977
T0841TS251_2,0.7317172884941101,78.79,T0841,0.7086560000000001,0.717808,0.712808,0.654339,0.407197,1.46409211465,0.3857083320617676
T0841TS277_5,0.8204011321067809,89.72,T0841,0.723763,0.8301950000000001,0.746373,0.662879,0.46739,1.57609201602,0.6042608618736267
T0841TS041_1,0.7665873765945435,80.41,T0841,0.69706,0.7795529999999999,0.722303,0.626495,0.460655,1.5151795293900001,0.49700450897216797
T0841TS436_2,0.7670238614082336,82.58,T0841,0.731522,0.7666109999999999,0.700852,0.656894,0.438348,1.526826552,0.5416097044944763
T0841TS436_5,0.7718545794487,81.17,T0841,0.668891,0.7064090000000001,0.678696,0.632251,0.443852,1.53090819171,0.5610367059707642
T0841TS011_1,0.8465207815170288,90.58,T0841,0.787321,0.8471299999999999,0.7728649999999999,0.697529,0.510734,1.62901258653,0.6407579183578491
T0841TS381_5,0.8280631303787231,90.91,T0841,0.7734449999999999,0.855427,0.7649090000000001,0.685826,0.474395,1.62417031158,0.6269762516021729
T0841TS499_3,0.8167527914047241,89.83,T0841,0.721675,0.8276290000000001,0.7340180000000001,0.663542,0.4786,1.57088330215,0.6202008724212646
T0841TS038_1,0.8439538478851318,91.23,T0841,0.761951,0.853901,0.7761520000000001,0.699833,0.5035350000000001,1.63421928546,0.6217555999755859
T0841TS022_5,0.7782995700836182,76.84,T0841,0.672317,0.7389220000000001,0.698286,0.633836,0.40035,1.52660943205,0.4608813524246216
T0841TS117_1,0.8344576954841614,90.91,T0841,0.736066,0.81408,0.745762,0.677204,0.476501,1.58471231826,0.5939807295799255
T0841TS420_4,0.8169207572937012,87.12,T0841,0.7325189999999999,0.802797,0.7314149999999999,0.654895,0.482924,1.5820052699399998,0.6014676690101624
T0841TS479_2,0.8241822123527527,86.15,T0841,0.7571859999999999,0.827361,0.756324,0.691763,0.512958,1.6007873533,0.6248884797096252
T0841TS499_2,0.836264967918396,84.09,T0841,0.677139,0.766804,0.707234,0.6586850000000001,0.493138,1.5498806707,0.5825084447860718
T0841TS011_3,0.8384366631507874,90.04,T0841,0.780181,0.859809,0.782794,0.708034,0.497264,1.6254030093,0.6148441433906555
T0841TS228_1,0.7939143776893616,84.31,T0841,0.700836,0.801866,0.713986,0.616636,0.455615,1.57993607022,0.5711851119995117
T0841TS038_2,0.8502349257469177,91.13,T0841,0.765744,0.847432,0.782816,0.697728,0.503765,1.62672633568,0.6285633444786072
T0841TS268_1,0.8097802400588989,88.75,T0841,0.756529,0.8138529999999999,0.746548,0.677505,0.500542,1.5977662210699999,0.6365669965744019
T0841TS499_5,0.7964752316474915,82.14,T0841,0.716242,0.850935,0.7516149999999999,0.6794899999999999,0.470007,1.53786427572,0.5332061052322388
T0841TS452_4,0.8240799307823181,90.91,T0841,0.750786,0.818034,0.722546,0.668125,0.5055810000000001,1.60538312942,0.6271101832389832
T0841TS237_3,0.71274334192276,74.57,T0841,0.638677,0.7013689999999999,0.672393,0.600358,0.379221,1.51092765375,0.4030604660511017
T0841TS479_3,0.8085202574729919,86.91,T0841,0.752517,0.7940189999999999,0.713324,0.666669,0.501843,1.56667023972,0.5714872479438782
T0841TS011_2,0.845716655254364,90.37,T0841,0.781878,0.863252,0.796924,0.703997,0.505663,1.6291786928799998,0.6516410112380981
T0841TS156_2,0.877918541431427,89.72,T0841,0.7408100000000001,0.791546,0.718041,0.652263,0.486921,1.58845866474,0.6427654623985289
T0841TS160_2,0.7072784304618835,75.33,T0841,0.668413,0.702771,0.68687,0.625682,0.363094,1.5296887548,0.4787135422229767
T0841TS011_4,0.8372281789779663,90.37,T0841,0.777574,0.850108,0.773594,0.696176,0.502528,1.62215894815,0.608624279499054
T0841TS268_4,0.8104375600814819,88.42,T0841,0.7557510000000001,0.803071,0.7551720000000001,0.672687,0.512592,1.5884607482100002,0.6044443249702454
T0841TS335_5,0.8260484933853149,91.13,T0841,0.757694,0.8478370000000001,0.762368,0.6819310000000001,0.5051329999999999,1.5999365520200002,0.6404082775115967
T0841TS414_3,0.8306729197502136,91.13,T0841,0.746687,0.826274,0.739373,0.660866,0.493656,1.6162930414399999,0.6388861536979675
T0841TS184_2,0.7904800176620483,80.09,T0841,0.751731,0.8481690000000001,0.7162270000000001,0.6293890000000001,0.4895640000000001,1.5463710682700005,0.5891222953796387
T0841TS263_4,0.7155110239982605,78.79,T0841,0.649806,0.743503,0.692772,0.635069,0.438603,1.5317747835100002,0.4743956625461578
T0841TS038_3,0.7870716452598572,87.23,T0841,0.736681,0.836887,0.737505,0.661848,0.485215,1.62764380004,0.6086788177490234
T0841TS448_2,0.8074182868003845,87.12,T0841,0.699526,0.8213950000000001,0.7344229999999999,0.6511100000000001,0.404184,1.5815001634099999,0.5504629611968994
T0841TS300_4,0.7989263534545898,87.45,T0841,0.726333,0.795295,0.732233,0.667261,0.4460520000000001,1.60110141336,0.5801143050193787
T0841TS454_4,0.7340629100799559,76.41,T0841,0.655104,0.740844,0.715956,0.6297,0.437375,1.5258969871,0.4601942300796509
T0841TS420_5,0.8246718645095825,86.69,T0841,0.7145199999999999,0.768138,0.714644,0.6417109999999999,0.472867,1.5643478547100005,0.5697254538536072
T0841TS492_4,0.8107016682624817,84.31,T0841,0.7206670000000001,0.778467,0.7108220000000001,0.6574720000000001,0.5034850000000001,1.5698385917500002,0.5982245206832886
T0841TS381_4,0.8220800161361694,90.8,T0841,0.758364,0.833449,0.754518,0.680375,0.504655,1.6255661947600002,0.6251221895217896
T0841TS420_2,0.7951856255531311,87.01,T0841,0.727873,0.7845,0.730119,0.6642359999999999,0.467174,1.58534848283,0.5907957553863525
T0841TS479_5,0.8176244497299194,87.88,T0841,0.716993,0.765796,0.7132350000000001,0.648025,0.489373,1.57779232477,0.5893526673316956
T0759TS420_5,0.3626576066017151,37.5,T0759,0.297653,0.240852,0.224973,0.276646,0.220798,1.22185141813,0.3632699251174927
T0759TS448_3,0.35942286252975464,37.24,T0759,0.380523,0.38517,0.375982,0.335856,0.2477530000000001,1.2098194893799998,0.39255160093307495
T0759TS499_5,0.2630068063735962,36.98,T0759,0.270293,0.338012,0.353132,0.354664,0.247049,1.25192345612,0.32746565341949463
T0759TS420_4,0.3720000088214874,39.58,T0759,0.33165100000000003,0.247211,0.243061,0.29096900000000003,0.246299,1.2498712662,0.3676775097846985
T0759TS277_1,0.3982516527175903,40.37,T0759,0.314215,0.4219600000000001,0.488243,0.470544,0.289879,1.29812675295,0.44964122772216797
T0759TS210_1,0.2653841972351074,36.98,T0759,0.303632,0.303222,0.33664,0.340505,0.217062,1.23488859008,0.2378155142068863
T0759TS212_1,0.3627537786960602,38.8,T0759,0.302602,0.234185,0.240425,0.272938,0.1925,1.25099800471,0.3572863340377808
T0759TS263_3,0.3612564206123352,36.2,T0759,0.35244699999999995,0.385083,0.374812,0.338524,0.27058000000000004,1.2875923269,0.3526861071586609
T0759TS448_1,0.3832312822341919,36.72000000000001,T0759,0.323252,0.369859,0.370326,0.327702,0.25267,1.2209452989,0.3860751986503601
T0759TS156_4,0.3356408774852753,37.24,T0759,0.312383,0.313912,0.375261,0.359277,0.202432,1.2851821655600002,0.35016077756881714
T0759TS237_1,0.3133540749549866,37.24,T0759,0.312141,0.315323,0.319979,0.295337,0.183411,1.2264396128200001,0.25686222314834595
T0759TS073_2,0.4058995246887207,38.28,T0759,0.339328,0.260145,0.276903,0.29503,0.209328,1.3321906225,0.3838145136833191
T0759TS216_5,0.16120606660842896,27.6,T0759,0.258479,0.202205,0.188834,0.173877,0.232983,1.24672806211,0.2908821702003479
T0759TS448_5,0.37669867277145386,37.76,T0759,0.35711,0.390901,0.386315,0.372852,0.260621,1.24161380124,0.336852490901947
T0759TS414_4,0.2837226986885071,37.5,T0759,0.25142,0.191254,0.166438,0.206331,0.215312,1.2213722475700002,0.3904362320899963
T0759TS133_1,0.3281914889812469,38.54,T0759,0.373499,0.324954,0.376137,0.357479,0.265019,1.21565814641,0.3432286381721497
T0759TS381_3,0.2458726018667221,36.98,T0759,0.306261,0.260456,0.205332,0.235065,0.183013,1.1871894054799998,0.2605302333831787
T0759TS184_2,0.4156674742698669,35.68,T0759,0.325874,0.440019,0.379461,0.345582,0.296709,1.2856177998799998,0.4371281266212464
T0759TS133_4,0.3177306056022644,38.28,T0759,0.37814,0.328588,0.385011,0.356554,0.260125,1.21956639127,0.29227644205093384
T0759TS041_4,0.2059902399778366,37.76,T0759,0.291144,0.238549,0.273858,0.28379,0.144762,1.21399009413,0.23109020292758944
T0759TS414_1,0.3037284314632416,38.28,T0759,0.313045,0.296564,0.266679,0.258359,0.201377,1.22855773227,0.38416436314582825
T0759TS171_4,0.27081206440925604,37.76,T0759,0.290141,0.238163,0.207454,0.272091,0.165301,1.21742033537,0.2719984650611877
T0759TS008_1,0.3074204623699188,39.32,T0759,0.296104,0.241615,0.202609,0.274708,0.208837,1.20148506413,0.3548987507820129
T0759TS414_5,0.3014494776725769,36.72000000000001,T0759,0.313165,0.27418000000000003,0.252845,0.266152,0.197557,1.21237930684,0.3457314968109131
T0759TS279_1,0.3498798906803131,39.32,T0759,0.430017,0.348635,0.28596,0.324424,0.214074,1.2769779132799999,0.4650501012802124
T0759TS300_3,0.3120223879814148,37.76,T0759,0.263692,0.194905,0.186795,0.23825,0.171047,1.19698314994,0.2451871931552887
T0759TS251_1,0.346748948097229,38.8,T0759,0.398256,0.421887,0.473239,0.398784,0.261941,1.30179596454,0.4099109470844269
T0759TS038_2,0.3688316941261292,40.62,T0759,0.293962,0.302116,0.344215,0.368412,0.229403,1.25557284931,0.44789308309555054
T0759TS349_2,0.16951550543308258,39.84,T0759,0.295185,0.308458,0.343163,0.308297,0.145689,1.2504937445,0.12027394026517868
T0759TS410_1,0.3490590751171112,40.37,T0759,0.318977,0.231906,0.235477,0.272214,0.188897,1.22007030545,0.25756216049194336
T0759TS160_1,0.2579305469989777,38.54,T0759,0.288186,0.258631,0.24979,0.298642,0.180609,1.2403548774700002,0.20078164339065552
T0759TS022_4,0.19131016731262207,39.84,T0759,0.284211,0.213501,0.219376,0.269972,0.17828,1.16622603216,0.21804296970367432
T0759TS448_2,0.34759947657585144,36.98,T0759,0.385784,0.401214,0.395229,0.366222,0.235422,1.25928557176,0.2957208156585693
T0759TS277_4,0.3698481619358063,36.2,T0759,0.33123800000000003,0.34764,0.36187,0.355941,0.257041,1.25071042338,0.4391738176345825
T0759TS448_4,0.3806006014347077,38.02,T0759,0.330546,0.354387,0.348434,0.324519,0.246545,1.23083169001,0.3433816432952881
T0759TS277_3,0.25280702114105225,37.24,T0759,0.35890500000000003,0.350061,0.35977600000000004,0.336901,0.27268400000000004,1.26200572199,0.3110642731189728
T0759TS041_2,0.3162336647510529,36.98,T0759,0.34242399999999995,0.327644,0.345519,0.329509,0.224157,1.22624381442,0.3291750550270081
T0759TS268_2,0.3689886629581451,38.8,T0759,0.304682,0.25700300000000004,0.28103,0.319995,0.256338,1.22315407878,0.3629718720912933
T0759TS300_5,0.33317384123802185,35.94,T0759,0.292085,0.280949,0.301369,0.28425700000000004,0.254465,1.2055068359299999,0.31101104617118835
T0759TS349_4,0.3131532371044159,40.62,T0759,0.260219,0.313137,0.352552,0.350161,0.186793,1.2733981992,0.27777913212776184
T0759TS349_5,0.27214762568473816,40.88000000000001,T0759,0.296929,0.344833,0.315644,0.296397,0.183502,1.25113373527,0.203555166721344
T0759TS263_2,0.15839387476444244,34.38,T0759,0.2326030000000001,0.243218,0.306877,0.299866,0.242019,1.26987060304,0.1992866396903992
T0759TS420_1,0.3218536078929901,39.58,T0759,0.327063,0.23787,0.233074,0.260209,0.234049,1.2083949176,0.38637426495552063
T0759TS156_5,0.3626755475997925,39.58,T0759,0.232951,0.299915,0.30667300000000003,0.311495,0.215036,1.24457614493,0.4945433437824249
T0759TS263_1,0.3361577093601227,38.28,T0759,0.404421,0.369424,0.398173,0.392632,0.293123,1.3115887393899999,0.33566269278526306
T0759TS041_5,0.3358820378780365,38.02,T0759,0.336768,0.30567300000000003,0.300173,0.300767,0.198099,1.2246124975900001,0.316487193107605
T0759TS011_4,0.32671087980270386,37.76,T0759,0.328311,0.331246,0.27203,0.269136,0.197298,1.2239450034700001,0.3058480024337769
T0759TS008_4,0.3714604377746582,39.58,T0759,0.299019,0.200734,0.27367600000000003,0.305622,0.231974,1.2438925587799998,0.3733116686344147
T0759TS268_3,0.4019800126552582,38.8,T0759,0.287627,0.265239,0.248239,0.27323600000000003,0.24630700000000005,1.18839779297,0.352591335773468
T0759TS414_2,0.331958144903183,38.8,T0759,0.317842,0.294296,0.277647,0.294579,0.222422,1.23054759576,0.3906785249710083
T0759TS022_3,0.2774372696876526,36.46,T0759,0.334961,0.268816,0.294599,0.31971700000000003,0.253425,1.2358762674500001,0.3796367943286896
T0759TS263_4,0.27715247869491577,34.9,T0759,0.401591,0.367078,0.423059,0.400933,0.300492,1.2603916026200002,0.35891860723495483
T0759TS073_1,0.4076529443264008,38.02,T0759,0.30314,0.320753,0.365279,0.355289,0.234752,1.2358058485299999,0.4290001094341278
T0759TS041_3,0.34057459235191345,37.24,T0759,0.322427,0.22612,0.208212,0.26279600000000003,0.214115,1.2143237351,0.3695176243782044
T0759TS237_5,0.2524869441986084,35.42,T0759,0.280964,0.27676100000000003,0.264721,0.266734,0.184879,1.20943422048,0.29147595167160034
T0759TS011_2,0.3603487610816956,40.62,T0759,0.429702,0.434618,0.405441,0.360709,0.226804,1.3031564390100001,0.374892383813858
T0759TS216_2,0.3882699608802795,36.2,T0759,0.307284,0.221811,0.216296,0.246136,0.248289,1.22013835471,0.36807453632354736
T0759TS479_4,0.31858932971954346,37.5,T0759,0.291154,0.216453,0.221371,0.269412,0.17743699999999998,1.21590220665,0.2605850398540497
T0759TS038_3,0.3632924556732178,36.72000000000001,T0759,0.384536,0.411008,0.466834,0.449725,0.314639,1.2791730820799998,0.515281081199646
T0759TS022_1,0.28333142399787903,35.94,T0759,0.286013,0.33823200000000003,0.37326,0.33935,0.234939,1.3064599899299998,0.2916647791862488
